LineId,User,Component,PID,Address,Content,EventId,EventTemplate,Datetime
110,calvisitor-10-105-160-95,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,2024-07-01 11:46:16
111,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,2024-07-01 11:46:16
112,authorMacBook-Pro,sharingd,30299,,11:46:19.229 : Finished generating hashes,E68,<*>:<*>:<*>.<*> : Finished generating hashes,2024-07-01 11:46:19
113,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,E164,Captive: CNPluginHandler en0: Evaluating,2024-07-01 11:46:21
114,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16034 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:46:36
115,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1277 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:46:48
116,authorMacBook-Pro,kernel,0,,ARPT: 626380.467130: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,2024-07-01 11:47:56
117,calvisitor-10-105-160-95,AddressBookSourceSync,31471,,Unrecognized attribute value: t:AbchPersonItemType,E328,Unrecognized attribute value: t:AbchPersonItemType,2024-07-01 11:48:28
118,calvisitor-10-105-160-95,kernel,0,,"PM response took 1938 ms (54, powerd)",E288,"PM response took <*> ms (<*>, powerd)",2024-07-01 11:48:43
119,calvisitor-10-105-160-95,QQ,10018,,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,E316,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is down,2024-07-01 11:49:29
120,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,E110,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,2024-07-01 11:49:29
121,authorMacBook-Pro,sharingd,30299,,11:49:29.473 : BTLE scanner Powered On,E64,<*>:<*>:<*>.<*> : BTLE scanner Powered On,2024-07-01 11:49:29
122,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",E331,USBMSC Identifier (non-unique): <*>,2024-07-01 11:49:29
123,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,__<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,2024-07-01 11:49:29
124,authorMacBook-Pro,corecaptured,31480,,CCXPCService::setStreamEventHandler Registered for notification callback.,E180,CCXPCService::setStreamEventHandler Registered for notification callback.,2024-07-01 11:49:30
125,authorMacBook-Pro,Dropbox,24019,,[0701/114930:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,E10,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,2024-07-01 11:49:30
126,calvisitor-10-105-160-95,cdpd,11807,,Saw change in network reachability (isReachable=2),E301,Saw change in network reachability (isReachable=<*>),2024-07-01 11:49:35
127,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),E33,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),2024-07-01 11:51:02
128,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03,E207,en0: BSSID changed to <*>,2024-07-01 11:51:07
129,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15759 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:51:11
130,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4439 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:51:12
131,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4429 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:51:22
132,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31496,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,2024-07-01 11:51:25
133,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,2024-07-01 11:53:45
134,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",E310,"Setting BTCoex Config: enable_<*>:<*>, profile_<*>:<*>, enable_<*>:<*>, profile_<*>:<*>",2024-07-01 11:53:45
135,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,2024-07-01 11:53:49
136,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,E110,AirPort: Link Down on en0. Reason <*> (Disassociated because station leaving).,2024-07-01 11:55:14
137,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4187 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:55:24
138,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4099 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:55:24
139,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626625.204595: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 3034132215, Ack 528237229, Win size 278",E150,"ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",2024-07-01 11:58:27
140,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 11:58:27
141,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,2024-07-01 12:12:04
142,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",2024-07-01 12:12:21
143,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 427826 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 12:26:01
144,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2350 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 12:26:01
145,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1542 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 12:39:29
146,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1428 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 12:39:55
147,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 19:52:56, sleep 2017/7/1 19:40:18",E295,"RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",2024-07-01 12:52:57
148,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,2024-07-01 12:52:57
149,calvisitor-10-105-160-95,kernel,0,,"en0: channel changed to 132,+1",E208,en0: channel changed to <*>,2024-07-01 12:52:57
150,calvisitor-10-105-160-95,kernel,0,,"ARPT: 626908.045241: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",E144,"ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",2024-07-01 12:53:53
151,calvisitor-10-105-160-95,kernel,0,,AirPort: Link Up on awdl0,E111,AirPort: Link Up on awdl0,2024-07-01 13:06:35
152,calvisitor-10-105-160-95,sharingd,30299,,13:20:12.402 : BTLE scanner Powered On,E64,<*>:<*>:<*>.<*> : BTLE scanner Powered On,2024-07-01 13:20:12
153,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 424575 seconds.  Ignoring.",E189,"com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring.",2024-07-01 13:20:12
154,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31588,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,2024-07-01 13:20:31
155,calvisitor-10-105-160-95,sandboxd,129,[31588],com.apple.Addres(31588) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,2024-07-01 13:20:33
156,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31595,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,2024-07-01 13:34:07
157,calvisitor-10-105-160-95,kernel,0,,RTC: PowerByCalendarDate setting ignored,E296,RTC: PowerByCalendarDate setting ignored,2024-07-01 13:41:48
158,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>,2024-07-01 13:41:58
159,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',E258,Location icon should now be in state 'Active',2024-07-01 13:42:01
160,calvisitor-10-105-160-95,kernel,0,,ARPT: 627141.702095: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,E142,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>,2024-07-01 13:42:41
161,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31608,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,2024-07-01 13:44:07
162,calvisitor-10-105-160-95,kernel,0,,en0: 802.11d country code set to 'X3'.,E206,en0: <*>.<*> country code set to '<*>'.,2024-07-01 13:47:33
163,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,2024-07-01 13:47:33
164,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 6,E208,en0: channel changed to <*>,2024-07-01 13:47:53
165,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",E331,USBMSC Identifier (non-unique): <*>,2024-07-01 13:49:09
166,calvisitor-10-105-160-95,kernel,0,,"ARPT: 627305.613279: wl0: setup_keepalive: Seq: 1664112163, Ack: 818851215, Win size: 4096",E148,"ARPT: <*>.<*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>",2024-07-01 14:01:24
167,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,2024-07-01 14:14:51
168,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,E252,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,2024-07-01 14:28:27
169,calvisitor-10-105-160-95,kernel,0,,ARPT: 627355.597577: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on Scan offload,2024-07-01 14:28:55
170,calvisitor-10-105-160-95,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,E51,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,2024-07-01 14:29:01
171,calvisitor-10-105-160-95,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,E323,Thermal pressure state: <*> Memory pressure state: <*>,2024-07-01 14:38:45
172,calvisitor-10-105-160-95,kernel,0,,"RTC: Maintenance 2017/7/1 21:52:00, sleep 2017/7/1 21:39:51",E295,"RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",2024-07-01 14:52:03
173,calvisitor-10-105-160-95,kernel,0,,[HID] [MT] AppleMultitouchDevice::willTerminate entered,E36,[HID] [MT] AppleMultitouchDevice::willTerminate entered,2024-07-01 14:52:03
174,calvisitor-10-105-160-95,blued,85,,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,E24,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,2024-07-01 14:52:03
175,calvisitor-10-105-160-95,kernel,0,,PMStats: Hibernate read took 197 ms,E291,PMStats: Hibernate read took <*> ms,2024-07-01 15:05:42
176,calvisitor-10-105-160-95,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",2024-07-01 15:05:47
177,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31654,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,E202,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:<*> Err:<*> Errno:<*> Operation not permitted,2024-07-01 15:05:51
178,calvisitor-10-105-160-95,kernel,0,,"pages 1471315, wire 491253, act 449877, inact 3, cleaned 0 spec 5, zf 23, throt 0, compr 345876, xpmapped 40000",E282,"pages <*>, wire <*>, act <*>, inact <*>, cleaned <*> spec <*>, zf <*>, throt <*>, compr <*>, xpmapped <*>",2024-07-01 19:43:22
179,calvisitor-10-105-160-95,VDCAssistant,213,,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",E332,"VDCAssistant:  Found a camera (<*>) , but was not able to start it up (<*> -- (os/kern) successful)",2024-07-01 19:43:22
180,calvisitor-10-105-160-95,WindowServer,184,,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3),E224,handle_will_sleep_auth_and_shield_windows: Reordering authw <*>(<*>) (lock state: <*>),2024-07-01 19:43:22
181,calvisitor-10-105-163-202,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,__<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,2024-07-01 19:43:32
182,calvisitor-10-105-163-202,QQ,10018,,button report: 0x8002bdf,E161,button report: <*>,2024-07-01 19:43:36
183,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,31702,,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",E80,"<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:<*> ticketStore=<KSPersistentTicketStore:<*> store=<KSKeyedPersistentStore:<*> path=""<*>"" lockFile=<KSLockFile:<*> path=""<*>"" locked=NO > >> processor=<KSActionProcessor:<*> delegate=<KSUpdateEngine:<*>> isProcessing=NO actionsCompleted=<*> progress=<*>.<*> errors=<*> currentActionErrors=<*> events=<*> currentActionEvents=<*> actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:<*> path=<*> errors=<*> >",2024-07-01 19:46:26
